collective,number_of_nodes,rank_id,number_of_banks,size[B],rx_buffer_size[B],segment_size[B],max_pkt_size[B],execution_time[us],throughput[Gbps]
allgather,2,0,NA,32768,NA,NA,NA,107.014,2.44962
allgather,2,0,NA,32768,NA,NA,NA,105.481,2.48522
allgather,2,0,NA,32768,NA,NA,NA,106.823,2.454
allgather,2,0,NA,32768,NA,NA,NA,108.497,2.41614
allgather,2,0,NA,32768,NA,NA,NA,105.581,2.48287
allgather,2,0,NA,32768,NA,NA,NA,84.511,3.10189
allgather,2,0,NA,32768,NA,NA,NA,87.347,3.00118
allgather,2,0,NA,32768,NA,NA,NA,99.72,2.6288
allgather,2,0,NA,32768,NA,NA,NA,69.372,3.77882
allgather,2,0,NA,32768,NA,NA,NA,92.496,2.83411
allgather,2,0,NA,32768,NA,NA,NA,99.56,2.63303
allgather,2,0,NA,32768,NA,NA,NA,93.829,2.79385
allgather,2,0,NA,32768,NA,NA,NA,74.432,3.52193
allgather,2,0,NA,32768,NA,NA,NA,93.278,2.81035
allgather,2,0,NA,32768,NA,NA,NA,66.957,3.91511
allgather,2,0,NA,32768,NA,NA,NA,74.342,3.52619
allgather,2,0,NA,32768,NA,NA,NA,71.616,3.66041
allgather,2,0,NA,32768,NA,NA,NA,72.248,3.62839
allgather,2,0,NA,32768,NA,NA,NA,72.539,3.61384
allgather,2,0,NA,32768,NA,NA,NA,71.456,3.66861
allgather,2,0,NA,32768,NA,NA,NA,61.377,4.27105
allgather,2,0,NA,32768,NA,NA,NA,62.048,4.22486
allgather,2,0,NA,32768,NA,NA,NA,62.038,4.22554
allgather,2,0,NA,32768,NA,NA,NA,71.666,3.65786
allgather,2,0,NA,32768,NA,NA,NA,67.89,3.86131
allgather,2,0,NA,32768,NA,NA,NA,96.123,2.72717
allgather,2,0,NA,32768,NA,NA,NA,87.707,2.98886
allgather,2,0,NA,32768,NA,NA,NA,65.855,3.98062
allgather,2,0,NA,32768,NA,NA,NA,86.725,3.0227
allgather,2,0,NA,32768,NA,NA,NA,60.295,4.34769
allgather,2,0,NA,32768,NA,NA,NA,87.036,3.0119
allgather,2,0,NA,32768,NA,NA,NA,61.577,4.25717
allgather,2,0,NA,32768,NA,NA,NA,100.091,2.61906
allgather,2,0,NA,32768,NA,NA,NA,92.998,2.81881
allgather,2,0,NA,32768,NA,NA,NA,100.251,2.61488
allgather,2,0,NA,32768,NA,NA,NA,95.252,2.75211
allgather,2,0,NA,32768,NA,NA,NA,59.634,4.39588
allgather,2,0,NA,32768,NA,NA,NA,89.701,2.92242
allgather,2,0,NA,32768,NA,NA,NA,86.845,3.01853
allgather,2,0,NA,32768,NA,NA,NA,97.947,2.67639
allgather,2,0,NA,32768,NA,NA,NA,93.769,2.79564
allgather,2,0,NA,32768,NA,NA,NA,58.221,4.50257
allgather,2,0,NA,32768,NA,NA,NA,88.178,2.9729
allgather,2,0,NA,32768,NA,NA,NA,98.498,2.66141
allgather,2,0,NA,32768,NA,NA,NA,80.524,3.25548
allgather,2,0,NA,32768,NA,NA,NA,82.898,3.16225
allgather,2,0,NA,32768,NA,NA,NA,75.705,3.4627
allgather,2,0,NA,32768,NA,NA,NA,81.275,3.2254
allgather,2,0,NA,32768,NA,NA,NA,79.402,3.30148
allgather,2,0,NA,32768,NA,NA,NA,73.23,3.57974
allgather,2,0,NA,32768,NA,NA,NA,83.93,3.12336
allgather,2,0,NA,32768,NA,NA,NA,80.674,3.24942
allgather,2,0,NA,32768,NA,NA,NA,57.991,4.52043
allgather,2,0,NA,32768,NA,NA,NA,77.808,3.36911
allgather,2,0,NA,32768,NA,NA,NA,72.658,3.60792
allgather,2,0,NA,32768,NA,NA,NA,79.111,3.31362
allgather,2,0,NA,32768,NA,NA,NA,71.215,3.68102
allgather,2,0,NA,32768,NA,NA,NA,66.166,3.96191
allgather,2,0,NA,32768,NA,NA,NA,79.131,3.31279
allgather,2,0,NA,32768,NA,NA,NA,73.711,3.55638
allgather,2,0,NA,32768,NA,NA,NA,71.026,3.69082
allgather,2,0,NA,65536,NA,NA,NA,173.33,3.0248
allgather,2,0,NA,65536,NA,NA,NA,153.503,3.41549
allgather,2,0,NA,65536,NA,NA,NA,145.016,3.61538
allgather,2,0,NA,65536,NA,NA,NA,167.419,3.13159
allgather,2,0,NA,65536,NA,NA,NA,144.275,3.63395
allgather,2,0,NA,65536,NA,NA,NA,142.732,3.67323
allgather,2,0,NA,65536,NA,NA,NA,135.408,3.87191
allgather,2,0,NA,65536,NA,NA,NA,116.071,4.51696
allgather,2,0,NA,65536,NA,NA,NA,178.169,2.94264
allgather,2,0,NA,65536,NA,NA,NA,153.743,3.41016
allgather,2,0,NA,65536,NA,NA,NA,161.338,3.24963
allgather,2,0,NA,65536,NA,NA,NA,167.89,3.12281
allgather,2,0,NA,65536,NA,NA,NA,168.851,3.10503
allgather,2,0,NA,65536,NA,NA,NA,191.415,2.73901
allgather,2,0,NA,65536,NA,NA,NA,169.273,3.09729
allgather,2,0,NA,65536,NA,NA,NA,165.155,3.17452
allgather,2,0,NA,65536,NA,NA,NA,162.329,3.22979
allgather,2,0,NA,65536,NA,NA,NA,165.776,3.16263
allgather,2,0,NA,65536,NA,NA,NA,179.993,2.91282
allgather,2,0,NA,65536,NA,NA,NA,180.464,2.90522
allgather,2,0,NA,65536,NA,NA,NA,180.314,2.90764
allgather,2,0,NA,65536,NA,NA,NA,178.43,2.93834
allgather,2,0,NA,65536,NA,NA,NA,176.366,2.97273
allgather,2,0,NA,65536,NA,NA,NA,186.525,2.81082
allgather,2,0,NA,65536,NA,NA,NA,176.376,2.97256
allgather,2,0,NA,65536,NA,NA,NA,175.184,2.99278
